,timestamp,front_cam_ts,back_cam_ts,lidar_ts,tx,ty,tz,qx,qy,qz,qw
24301,1681221570296108,1681221570305111,1681221570321834,1681221570296108,-2.518621128279292,-130.3776429373119,-0.865155091617654,0.014223122890789492,0.013678453800754725,-0.31024894397028435,0.9504505223535719
24354,1681221575641797,1681221575605480,1681221575658728,1681221575641797,1.7092179329136696,-133.06460760029563,-0.9515909672382307,0.02192538549857583,0.009653049311703037,-0.2658523919724699,0.963716037944913
24410,1681221581290231,1681221581305989,1681221581318175,1681221581290231,5.692852460075649,-135.92780491356498,-0.9964435090557661,0.01880264208680682,0.010108910945439621,-0.3816536708572008,0.9240588434138141
24462,1681221586535030,1681221586489862,1681221586520286,1681221586535030,8.937244021524393,-139.6842386304852,-0.9578720033073455,0.015309846931555116,0.005832325245758332,-0.4182674853457116,0.9081761411046508
24514,1681221591779880,1681221591823608,1681221591794235,1681221591779880,12.197325919759992,-143.43344944274946,-0.9135947841584926,0.022865745547882173,0.007268259804492896,-0.4212874869752507,0.9066097194482483
24566,1681221597024760,1681221597024111,1681221596999063,1681221597024760,15.40816161737744,-147.254726038111,-0.9366220966074685,0.023059299226718816,0.0024473980821426715,-0.4258699378843169,0.9044871889464264
24619,1681221602370464,1681221602407877,1681221602401216,1681221602370464,18.55555199551936,-151.1121079592358,-0.9106889976956429,0.02411939061206426,0.0034771614704244154,-0.4322865801446006,0.901406943045979
24673,1681221607817055,1681221607824985,1681221607804839,1681221607817055,21.83531042921124,-154.92613486133357,-1.0119002639278596,0.020043311629011528,0.00717133274166482,-0.4050507238523539,0.914046360286137
24726,1681221613162834,1681221613125480,1681221613150158,1681221613162834,25.246098140908977,-158.6810320300302,-0.982551432871675,0.02381560064255425,0.0015149424110659688,-0.3997785675849764,0.9163010526105652
24780,1681221618609405,1681221618592616,1681221618632014,1681221618609405,28.77566949153036,-162.16237389237156,-0.9796007421892368,0.021826842305971036,0.001084480889696201,-0.38075609013016354,0.9244172286824499
24832,1681221623854259,1681221623826485,1681221623830418,1681221623854259,32.295230872427084,-165.690551267987,-0.9049074979170657,0.021471636887873853,-0.0004288217433532615,-0.40938746233156703,0.9121078283881722
24885,1681221629200312,1681221629193607,1681221629218247,1681221629200312,35.570081513751596,-169.35609485978534,-0.8585340886765441,0.024775774129730983,-0.0015561602377012539,-0.4155079447846852,0.9092507284585448
24937,1681221634445156,1681221634494120,1681221634428945,1681221634445156,38.7958007053171,-173.14677979028565,-0.7103531164310387,0.024326481037783176,-0.003716679435848629,-0.41892082932756225,0.907689235019231
24990,1681221639790601,1681221639794483,1681221639767834,1681221639790601,42.039232307500015,-176.99967431837675,-0.8029380621048915,0.02508104545027643,0.0005589477913280534,-0.4215302254757347,0.9064672623690634
25042,1681221645035488,1681221644994975,1681221645054817,1681221645035488,45.26022343166628,-180.8547359995016,-0.6368948482630936,0.02851067225507232,-0.0037095925556695926,-0.44814984030203325,0.8934959995030177
25109,1681221651793370,1681221651812259,1681221651777607,1681221651793370,44.56321859469811,-185.83233384377587,-0.748986026813902,-0.020407795499972636,0.002232665069143002,0.9203782849443003,-0.3904898842383869
25162,1681221657139043,1681221657112771,1681221657167181,1681221657139043,41.01179959680327,-189.3596367878035,-0.88055416802078,-0.02044237338791747,0.004724383950155913,0.9267874895353952,-0.37499965174282474
25216,1681221662585660,1681221662613136,1681221662579911,1681221662585660,37.52581691098405,-193.01802703881228,-0.7436239323110329,-0.0221756545126138,0.0038883771427492583,0.9367942161753708,-0.3491557208617743
25270,1681221668032212,1681221668013638,1681221668060981,1681221668032212,33.77833784225158,-196.28853709075273,-1.0639591690559205,-0.020804797843313957,0.005807175274601335,0.9377350837668,-0.34667902990360006
25322,1681221673277214,1681221673314136,1681221673279422,1681221673277214,30.087207184483823,-199.6111488214009,-0.806909977428426,-0.021350500955656933,0.00592887955658252,0.9304441058479309,-0.3657632709676993
25376,1681221678723705,1681221678681265,1681221678737748,1681221678723705,26.364814395366075,-203.0533465195154,-1.1025778986342751,-0.020159553764827295,0.00697839621323188,0.9317697179268348,-0.36242252569734235
25429,1681221684069502,1681221684098394,1681221684058560,1681221684069502,22.850236131744328,-206.66927364071145,-0.8821777363231114,-0.023059622076123755,0.011630080346071697,0.9222040856122368,-0.3858401476530771
25483,1681221689515995,1681221689498889,1681221689528371,1681221689515995,19.358373852694463,-210.24177227665456,-0.9456044800591101,-0.02356864850080968,0.018492228938733535,0.9233586009508686,-0.38276814173436263
25535,1681221694760969,1681221694799399,1681221694737632,1681221694760969,15.893046018942043,-213.7516563774689,-0.979404350649305,-0.024436969710012572,0.013387242547832174,0.9192504130001958,-0.3926859998106968
25590,1681221700308562,1681221700316515,1681221700275781,1681221700308562,12.719901266024776,-217.64181859259443,-1.1728138589935968,-0.019421814021247825,0.004552619980683845,0.9056060317023648,-0.4236505424707148
25647,1681221706057500,1681221706017038,1681221706025186,1681221706057500,8.572462402432409,-220.3932025872346,-1.0914051039339148,-0.020914328814772863,0.01532592034884102,0.9941203841330024,-0.10513024715532734
25710,1681221712411863,1681221712400941,1681221712436042,1681221712411863,3.727513184941096,-219.34043976291693,-1.0644648036636564,-0.02600491359281429,0.02417242569797736,0.912451311734225,0.40764205133842424
25759,1681221717354225,1681221717318039,1681221717353420,1681221717354225,0.6405427473390545,-215.46413912421716,-1.3970447822501466,-0.02680445977670332,0.018609995973658623,0.9041440154248026,0.4259797980626008
25809,1681221722397315,1681221722385173,1681221722415058,1681221722397315,-2.52560006320809,-211.63447547837256,-0.9743409190004643,-0.0224771828347184,0.022601830699628324,0.8977424006014014,0.43936603835898896
25866,1681221728146469,1681221728118923,1681221728122454,1681221728146469,-5.999103940264875,-207.97899315444096,-1.6472910708540551,-0.011975018691047255,0.026273629856123408,0.9162290141791661,0.399613174054368
25921,1681221733694004,1681221733719424,1681221733713300,1681221733694004,-9.423430663621296,-204.1525439769368,-1.6048909685546573,-0.012707602720665184,0.013734715696388592,0.9151852047695008,0.40259895105283144
25975,1681221739140545,1681221739119940,1681221739108655,1681221739140545,-12.629363584474664,-200.5277558159624,-1.6711495318528673,-0.010782123227790172,0.012317588904785449,0.9113072209794798,0.4114014727889668
26025,1681221744184158,1681221744187041,1681221744175964,1681221744184158,-16.062300886368718,-196.93810444515,-1.4733793813369163,-0.009908279943889537,0.01588659569017668,0.9253711158340494,0.3785997095164982
26078,1681221749529657,1681221749504165,1681221749511332,1681221749529657,-19.75019920034211,-193.57616856719568,-1.4433979452662826,-0.007533634012317191,0.0029674150923383806,0.9367791760583412,0.3498274061729484
26131,1681221754875160,1681221754888039,1681221754850024,1681221754875160,-23.64267670860572,-190.4178452570248,-1.3517211626370549,-0.0019098269136481776,0.0031611816033288126,0.9450187465483775,0.32699530296957424
26186,1681221760422608,1681221760405177,1681221760396436,1681221760422608,-27.923093825679462,-187.8351769409427,-1.278322303355853,-0.005519448200910159,0.010175222358355185,0.9882035314959569,0.15270815590673256
26250,1681221766877836,1681221766905697,1681221766878951,1681221766877836,-32.830247329694444,-188.65580896516087,-1.2305954996670747,-0.011441441146804048,-0.005380666224752458,0.9377368306157144,-0.3471163758197773
26304,1681221772324422,1681221772289570,1681221772337867,1681221772324422,-36.283713125663326,-192.3061170834368,-1.2891741985254284,-0.012455365775016002,-0.016883065202633992,0.8947799311562306,-0.4460142383072823
26359,1681221777872245,1681221777906705,1681221777859790,1681221777872245,-39.59499042923777,-196.13487580042715,-1.3905991647277816,-0.023180552488521158,0.007180837233230079,0.9232570162901232,-0.3834156744761696
26411,1681221783116749,1681221783107079,1681221783132722,1681221783116749,-43.195750582559505,-199.60010859286567,-1.4705749117371012,-0.025104938157321864,-0.00855094040586309,0.9270499840772859,-0.37399859695003695
26464,1681221788462743,1681221788424331,1681221788475018,1681221788462743,-46.814670904936776,-202.996292701874,-1.4625966329626139,-0.013201262898302332,-0.010204159345821183,0.9306983955857661,-0.36540675725007615
26517,1681221793808235,1681221793808073,1681221793812286,1681221793808235,-50.42804319933741,-206.41691982785363,-1.485227270554536,-0.015626177605986568,-0.005025787473276099,0.9176607896821308,-0.3970254892493273
26573,1681221799456560,1681221799425217,1681221799428665,1681221799456560,-52.956012907414255,-210.7549642666856,-1.4679763967820587,0.019933897695065452,-0.0023882744577813026,-0.7956831285649133,0.6053802893925013
26631,1681221805306765,1681221805325739,1681221805320817,1681221805306765,-53.04829551072645,-215.79120703490275,-1.5507894162690643,0.019284130880082767,0.014421750769924248,-0.5634323554115112,0.8258111868195818
26685,1681221810753169,1681221810709625,1681221810726135,1681221810753169,-50.700929089672414,-220.21461781548663,-1.548215687165257,0.016412233020480164,0.0065692877830884336,-0.4983731063560327,0.8667824005633381
26739,1681221816199866,1681221816193361,1681221816184635,1681221816199866,-48.30867585901889,-224.59520242799556,-1.5690768271048183,0.006057145672745742,0.007299913851377117,-0.5765667623759118,0.8169949759744061
26795,1681221821848086,1681221821810615,1681221821846454,1681221821848086,-47.63509689801904,-229.5092631737736,-1.44047743700296,0.01212691375211262,0.0009319975343383258,-0.7741700552974444,0.6328608020917369
26855,1681221827899869,1681221827911126,1681221827907710,1681221827899869,-50.55312503925623,-233.5390614996595,-1.3660919163484564,-0.003569842810128244,0.018853580502176007,0.9210277455876356,-0.3890240231429368
26909,1681221833346459,1681221833311507,1681221833372115,1681221833346459,-53.58769806765596,-237.48475429759765,-1.311044257634633,-0.013628972964558375,0.021240406808873877,0.8973208672474599,-0.4406567342238076
26964,1681221838893998,1681221838912003,1681221838870056,1681221838893998,-56.32846376841863,-241.65854473682373,-1.1107934551635175,0.0073090701028781565,-0.017261273676652315,-0.8243175489891328,0.5658172888431737
27017,1681221844239646,1681221844212508,1681221844210903,1681221844239646,-57.7487946052737,-246.4479008755937,-0.9664158990122195,-0.0010675751162981964,-0.015079715658416709,-0.7391024439078094,0.6734233734201209
27080,1681221850594079,1681221850596399,1681221850582105,1681221850594079,-55.411838679273465,-250.8145767822429,-0.7920479241008291,-0.017338800071411194,0.00555665430722001,-0.36039175784864474,0.9326233272226024
27133,1681221855939743,1681221855896898,1681221855924903,1681221855939743,-51.62488584494137,-254.0455740695388,-0.6395668224106404,-0.008971184362462154,0.007144533430309737,-0.3350138203771055,0.9421434145869376
27186,1681221861285503,1681221861297401,1681221861281921,1681221861285503,-47.81595305022829,-257.2888809822403,-0.48746264838824854,-0.015993540987913175,0.001644412727718176,-0.3798813248130898,0.9248954976707912
27239,1681221866631254,1681221866614528,1681221866598766,1681221866631254,-44.30716704961807,-260.70252762201807,-0.2790813018357726,-0.010970125735401582,-0.0010279469642925031,-0.377623750599437,0.9258935698284128
27292,1681221871976960,1681221871998270,1681221871994630,1681221871976960,-40.62500639510365,-264.08186521661275,-0.10177468811411881,-0.00894674858415754,-0.003218007026403256,-0.26788720197234195,0.963403366788792
27355,1681221878331323,1681221878298802,1681221878343052,1681221878331323,-35.63219524596914,-264.5938663203316,0.10468472424891706,0.0006140681326476141,0.011414442657016204,0.21063104774512784,0.9774987954698192
27410,1681221883878806,1681221883899308,1681221883880011,1681221883878806,-31.679572856890378,-261.5387628798783,0.1463263782332861,-0.02152690744605728,0.017064121110070364,0.34785932138285613,0.9371442261218963
27466,1681221889527080,1681221889499806,1681221889559000,1681221889527080,-28.056316387802806,-257.96484811967764,-0.003680616669907155,-0.0325888372120895,0.015705698226307307,0.3490692391248507,0.9363984008044792
27520,1681221894973692,1681221895000313,1681221894956090,1681221894973692,-24.3525613518999,-254.64653304952424,-0.15538935448003277,-0.022402716803130523,0.016571391177107753,0.3860854044476447,0.9220420639790752
27572,1681221900218552,1681221900200821,1681221900219853,1681221900218552,-20.810031067612268,-251.13055055737857,-0.21340122796913263,-0.0293793344270908,0.017918645460220012,0.3724118117657592,0.9274293608199152
27629,1681221905968600,1681221906001318,1681221905963866,1681221905968601,-17.21298490728766,-247.60692550341372,-0.5084341177074149,-0.03208898212970187,0.02784053813424804,0.3677456509789426,0.9289555090790672
27681,1681221911212621,1681221911201711,1681221911234373,1681221911212621,-13.606951505809656,-244.19902684266845,-0.6716527065001995,-0.026450618363493245,0.020396785105643637,0.3929849960379108,0.918938044067513
27733,1681221916457522,1681221916502191,1681221916438421,1681221916457522,-9.990461117330616,-240.79412475593628,-0.7542695652310836,-0.021661616562518315,0.01864189369463208,0.35569980037670573,0.934163211745864
27785,1681221921702383,1681221921702688,1681221921709146,1681221921702383,-6.2712940166054185,-237.5547393529028,-0.8298638085462587,-0.01947072392988056,0.014693506552647392,0.35000542680332614,0.9364300256735979
27840,1681221927249855,1681221927286441,1681221927246501,1681221927249855,-2.704518067302629,-234.06597778789003,-0.9097449095194322,-0.021289081749306903,0.009088971804989712,0.40582483664061353,0.9136576862016862
27893,1681221932595548,1681221932620319,1681221932584125,1681221932595548,0.7420306821727158,-230.38893419362748,-0.851760461060494,-0.02253734494344741,0.008846427435313439,0.3944801157776348,0.9185854598569454
27950,1681221938344982,1681221938304076,1681221938321791,1681221938344982,3.7906296123044783,-226.4365506578453,-1.0100771366525907,-0.024777238925211595,0.016925203842892964,0.5304574729240726,0.847180320430737
28006,1681221943993098,1681221944021328,1681221944007116,1681221943993098,5.001995836342999,-221.60264967157363,-1.1381011447390723,-0.017530682467020282,0.02525093295859108,0.752948971632959,0.6573605644346419
28066,1681221950044823,1681221950021857,1681221950070103,1681221950044823,2.700491322285026,-217.0896178855919,-1.4557046886780705,-0.024933919713876825,0.027944619731727603,0.8484998863568984,0.5278686775402394
28126,1681221956096624,1681221956089002,1681221956064039,1681221956096624,2.3186857119740982,-212.04417638566267,-1.4318185636996899,-0.019992477288601037,0.008362088255499141,0.5606854797696494,0.8277452320052044
28196,1681221963157026,1681221963206285,1681221963140050,1681221963157026,4.080676129723842,-207.38284996077567,-1.4881769045475515,-0.011593591516934275,-0.011104527800083495,0.5600610405618068,0.8282957859019334
28251,1681221968704517,1681221968706784,1681221968688869,1681221968704517,4.854807428963042,-202.44913156211155,-1.1895829451589597,-0.016609466631309962,0.006145036047028304,0.6489884304094251,0.7605921254817953
28308,1681221974453625,1681221974490670,1681221974427729,1681221974453625,4.155629807331225,-197.52913909694703,-1.289387491971098,-0.008376077536303563,0.0016209147539892835,0.7972215741085169,0.603626520073799
28363,1681221980001088,1681221979974424,1681221980014420,1681221980001088,1.727108708805151,-193.15976268678375,-1.4593835150873615,-0.011358305013265098,0.0026047072320345924,0.8905859132403254,0.45466574045704894
28418,1681221985548546,1681221985574925,1681221985555062,1681221985548546,-1.1537617269749059,-189.04728394865413,-1.2422540858779108,-0.008173051215116986,0.01730185791005174,0.902284162669012,0.4307170030813452
28471,1681221990894312,1681221990892056,1681221990903017,1681221990894312,-4.111576846046212,-185.0140123233496,-1.3476287930825692,-0.0002341649459175854,0.012289174733521351,0.8753535384115156,0.48332711918698096
28525,1681221996340904,1681221996292560,1681221996369348,1681221996340904,-6.697967917276749,-180.68534885391057,-0.8695524310015506,0.0038289069352914905,0.018977074929493607,0.8824646625066411,0.4699801373737418
28578,1681222001686606,1681222001693062,1681222001698161,1681222001686606,-9.682297836520164,-176.72609536386258,-1.13221442690316,0.0018313263043341647,0.01488658987762023,0.8948776606049553,0.4460594223149929
28667,1681222010663527,1681222010710523,1681222010642707,1681222010663527,-12.704169276491212,-172.75430373163638,-0.9354047093953054,-0.00754052931248753,0.0020571939560853087,0.8923529452024459,0.4512705724498719
28759,1681222019942822,1681222019894610,1681222019916437,1681222019942822,-17.740490913355387,-173.00787888392972,-1.0979087216971863,-0.02022568808726332,0.008561342754249399,0.9299938508221609,-0.36691833203672064
28815,1681222025591157,1681222025611860,1681222025615455,1681222025591157,-21.551811722320945,-176.1733118545172,-1.2067470574183703,-0.02252325219226309,0.0105091766724608,0.966051497555515,-0.2571512480761036
28871,1681222031239428,1681222031212372,1681222031208131,1681222031239428,-25.195172027939897,-179.6123775537107,-1.1188570766648855,-0.013111412312742215,0.005472699512353513,0.9012265352542371,-0.4331153109517784
28925,1681222036686067,1681222036712743,1681222036655357,1681222036686067,-28.31415430396977,-183.38160005466136,-1.2217133943661298,-0.021488127747349463,0.008231705839091438,0.8692038121954849,-0.4939182444997636
28977,1681222041930989,1681222041896615,1681222041929492,1681222041930989,-30.903623277526847,-187.65209267807407,-1.3865264328639475,-0.01858155269403725,-0.006889823090937252,0.8766297907118894,-0.48075718015822005
29031,1681222047377500,1681222047413757,1681222047403687,1681222047377500,-34.256826932625195,-191.36276580926915,-1.3208403172965,-0.018455409158283937,0.01312502005557086,0.920821954604166,-0.38932513358413406
29087,1681222053025833,1681222052997500,1681222053016027,1681222053025833,-37.75951333267157,-194.9573448729745,-1.3022214065272957,-0.02488287757769095,0.01245191577868851,0.9161409369405408,-0.39988945454788094
29139,1681222058270752,1681222058314760,1681222058279926,1681222058270752,-41.21104727392638,-198.5452351336378,-1.491488580130952,-0.020962815549534008,-0.005064857828057612,0.9252997240469008,-0.3786229367829509
29191,1681222063515574,1681222063498496,1681222063544139,1681222063515574,-44.948766066497626,-201.80715969259575,-1.4204265969885284,-0.015247155914404736,-0.0012315407801099536,0.9406578380829419,-0.3390115620402264
29244,1681222068861275,1681222068899016,1681222068887203,1681222068861275,-48.86277650319823,-204.95692561869257,-1.542492095073496,-0.011504071151017736,-0.006836077203946389,0.9419186942222381,-0.33557428070412043
29300,1681222074509608,1681222074516128,1681222074509784,1681222074509608,-52.03487499608197,-208.8238215866183,-1.4491039453018066,0.014466285514821283,0.002067800750409961,-0.848136052753051,0.5295768941371349
29354,1681222079956225,1681222079916638,1681222079974954,1681222079956225,-53.6306335502142,-213.5388440928479,-1.509283720018895,0.010779061075655688,-0.003954989020586357,-0.7910651391755404,0.6116241619535294
29411,1681222085705395,1681222085717139,1681222085721690,1681222085705395,-53.517142737283365,-218.5872336725648,-1.5768986037041044,0.01165647270295159,0.010470431638290789,-0.6272607811144607,0.778651661001959
29465,1681222091151987,1681222091117673,1681222091173971,1681222091151987,-51.81228342693753,-223.2320141597216,-1.5233222830473157,0.014530700256342512,0.007293006925585968,-0.5615841475586029,0.8272598842026133
29518,1681222096497712,1681222096518020,1681222096497928,1681222096497712,-49.991392359707966,-227.88496525800548,-1.5517219035935728,0.013049003002103172,0.004605792969906334,-0.6450498903305872,0.7640151498342597
29575,1681222102246952,1681222102201899,1681222102248267,1681222102246952,-51.095557060058574,-232.74183793145008,-1.5626793798566898,0.004004454022699493,-0.007978095081241678,-0.8576366520390079,0.5141786532190705
29630,1681222107794374,1681222107819032,1681222107792884,1681222107794374,-53.7970311003973,-237.00036435630315,-1.5149084335075775,-0.0067162549219521766,0.015263811201370084,0.8885846914091795,-0.4584093740104861
29681,1681222112938382,1681222112902777,1681222112922381,1681222112938382,-56.80747097491373,-241.05480219054465,-1.1293731864598704,-0.01113325705991747,0.02265676967373172,0.8923522751839414,-0.4506330417859218
29736,1681222118486543,1681222118503299,1681222118454039,1681222118486543,-59.85994351605416,-245.04131808738495,-1.0599937145357552,-0.005307224110029859,0.02767417677458205,0.9008819757303816,-0.4331485185432584
29788,1681222123730720,1681222123703785,1681222123728941,1681222123730720,-63.50895122864274,-248.409448097643,-0.8660850286238394,-0.01106569098597382,0.03393568343895155,0.9383343825359152,-0.3438815296340835
29844,1681222129379076,1681222129420914,1681222129399277,1681222129379076,-67.00405330691433,-251.97349336978047,-0.7586362654613719,-0.008394937320033052,0.03305769754393248,0.8789728886542775,-0.47565047531905347
29902,1681222135229070,1681222135188169,1681222135241841,1681222135229070,-69.06505931522587,-256.5233606927428,-0.37746219274314463,-0.0019863504060736686,-0.034166353392876034,-0.8302658923043613,0.556315794116921
29964,1681222141483300,1681222141488692,1681222141481796,1681222141483300,-70.49040756487692,-261.32385822036116,0.04557482008358026,-0.013402622296560114,-0.023896823434154914,-0.8047544719583901,0.5929751693016371
30117,1681222156914607,1681222156906699,1681222156896034,1681222156914607,-74.03955580526595,-264.8458222532414,0.32187083620394985,-0.048266700164433934,0.04644553681444848,0.935899464893688,0.3458400343756673
30284,1681222173758682,1681222173791576,1681222173773127,1681222173758682,-78.78347309654396,-263.1302333246636,-0.16424063779974296,-0.0047206345911737085,0.026634285361179583,0.9874575515884912,-0.1555503592513297
30345,1681222179911664,1681222179908722,1681222179903782,1681222179911664,-82.94268761476147,-265.8733279460427,0.38552770735361286,0.0014996167325696168,0.01668031450645858,0.9995981309390547,0.02287126758116096
30406,1681222186063965,1681222186109238,1681222186059171,1681222186063965,-87.15052270924235,-263.0442307631416,0.23572111356014905,0.00682753044619746,0.027552558412448767,0.914845590936506,0.40280489830309935
30462,1681222191712345,1681222191709747,1681222191723931,1681222191712345,-90.47655945067699,-259.34108387141265,0.40490298853159024,-0.022660508124256663,0.033038276162180774,0.9209662858256,0.3875771846385973
30517,1681222197259772,1681222197226868,1681222197245149,1681222197259772,-94.09108259257374,-255.89010313214035,0.10448513434117725,-0.024602248347546186,0.03383149564932846,0.9349932152022468,0.35219007198406393
30570,1681222202605475,1681222202610745,1681222202584403,1681222202605475,-97.83064474252973,-252.60483519982608,-0.10464376178083235,-0.02101714897254451,0.03286322036175522,0.9317838342490512,0.36091158810525503
30622,1681222207850340,1681222207811242,1681222207865172,1681222207850340,-101.29104215894787,-249.1148694998976,-0.2789155376371443,-0.02316143651934697,0.027865430596575168,0.9241487706059194,0.3803105512914354
30675,1681222213196150,1681222213211617,1681222213208325,1681222213196150,-104.9888436086854,-245.7058989208068,-0.3845441734941268,-0.018765225466150087,0.02561471196719307,0.9303427347376348,0.36531376755460615
30729,1681222218642659,1681222218612120,1681222218668263,1681222218642659,-108.69234105586436,-242.39525672396272,-0.5111667916307955,-0.01626642120108045,0.0231887570124528,0.9301851681513997,0.3659962268120794
30783,1681222224089255,1681222224079255,1681222224078254,1681222224089255,-112.36518099160583,-238.9350391538936,-0.5222694057128714,-0.017884372150875107,0.02073877794936313,0.9050331688803619,0.42445849685017045
30836,1681222229435001,1681222229413125,1681222229412554,1681222229435001,-115.4935790594128,-235.0479250402589,-0.5915472509868791,-0.01988228984577396,0.01903665138941661,0.9002865026881866,0.43442664919620255
30889,1681222234780738,1681222234813679,1681222234809702,1681222234780738,-118.66872477560511,-231.18974924178184,-0.6299914980053425,-0.02077265474423612,0.017428912617823755,0.910052839828691,0.4136043502425621
30943,1681222240227328,1681222240180748,1681222240241524,1681222240227328,-122.1030090868406,-227.53721266232012,-0.6981423712237661,-0.016529847494570354,0.014719782972688748,0.9220928875163825,0.3863350863211144
30998,1681222245774784,1681222245814513,1681222245800982,1681222245774784,-125.72150391252708,-224.075116054356,-0.859865383731957,-0.01899906693702294,0.016954249508002762,0.926833769157636,0.3746074655265059
31051,1681222251120509,1681222251115024,1681222251121347,1681222251120509,-129.31771892134876,-220.6176282951608,-0.921284255857406,-0.020262989842914296,0.014381712321022144,0.9252319834274496,0.3785873141512392
31105,1681222256567128,1681222256598756,1681222256553900,1681222256567128,-132.92101297865415,-217.11528251362833,-1.1280920317508738,-0.018111923569538807,0.013761387752758208,0.9206628341349168,0.3896954301430693
31159,1681222262014001,1681222261982632,1681222262027758,1681222262014001,-136.42962319339296,-213.51400218810517,-1.1768337993371152,-0.014576726154889271,0.008874678953311994,0.9218134656262568,0.3872579162756919
31212,1681222267359454,1681222267399778,1681222267372568,1681222267359454,-140.11895128676915,-210.10707585374115,-1.4608363516432274,-0.0183058019909394,0.011777541536976934,0.9326532598191024,0.36011676450509017
31265,1681222272705157,1681222272716895,1681222272708336,1681222272705157,-143.70864356196827,-206.63076010837008,-1.383132635556117,-0.0086514445350156,0.0067887594824601995,0.9275931672295256,0.37343002204060166
31320,1681222278252685,1681222278284023,1681222278246164,1681222278252685,-146.38446221110877,-202.4063483259145,-1.1828112831747934,0.006762360723462335,0.0004627924203725331,0.8977451724917046,0.44046300817260553
31375,1681222283800115,1681222283801275,1681222283797337,1681222283800115,-150.62555756708238,-199.78545308047825,-1.1202475249131552,-0.008993654478094814,3.03687760210614e-05,0.9482076958730509,0.31752366643131613
31432,1681222289549283,1681222289501656,1681222289522306,1681222289549283,-154.24861776622413,-196.32107391453056,-1.494671259748994,-0.016438661083982536,0.003595225072897787,0.8774020997302617,0.47946053035403147
31493,1681222295701956,1681222295702304,1681222295724749,1681222295701956,-154.6309073453907,-191.29367226543408,-1.367351411260356,0.001184675910259908,0.00633510012854143,0.6188447018890342,0.7854869177734416
31559,1681222302358867,1681222302386205,1681222302331678,1681222302358867,-154.24126185973603,-186.31241828438857,-1.1138060164427723,0.01672299818766982,0.006100480386936782,0.7115484787939281,0.7024114803992818
31613,1681222307805549,1681222307803362,1681222307807339,1681222307805549,-153.31175082740495,-181.3625336460921,-1.111415793151634,0.0026345030050098734,0.004169646566120346,0.6407112140431668,0.7677661191018796
31670,1681222313554635,1681222313587223,1681222313551597,1681222313554635,-152.83253572022323,-176.4850699130955,-1.0155166942493783,0.004356110237949214,0.0051577067361178565,0.7003002184018001,0.7138165215734432
31723,1681222318900750,1681222318887604,1681222318892500,1681222318900750,-152.2684566134843,-171.5260864369835,-0.7181787974218277,-0.0005594818852741498,0.00419806867737393,0.6705195875237405,0.7418797381964227
31775,1681222324145275,1681222324104711,1681222324153260,1681222324145275,-151.6169555527213,-166.5418688309472,-0.8920120620063342,-0.005720136009390157,0.011049420977725734,0.6602081648741177,0.7509796064965021
31830,1681222329693722,1681222329721971,1681222329677881,1681222329693722,-151.14544066216408,-161.56211809447055,-0.7926918758912633,-0.011144292764612884,0.006365284358229342,0.7141776043818482,0.699846867031081
31886,1681222335341057,1681222335389105,1681222335361107,1681222335341057,-152.86125685652155,-156.8669123334436,-0.5725963524625001,0.01039716911123112,3.1863386545059886e-05,0.8831641595529997,0.4689487873320931
31946,1681222341392790,1681222341406242,1681222341369025,1681222341392790,-156.6537632218289,-153.592655316608,-0.5925434244601654,-0.024038183680053695,0.0038911074607060007,0.9698266668695461,0.24257629982502377
32002,1681222347041211,1681222347090133,1681222347052038,1681222347041211,-161.2739602670844,-151.72933413768067,-0.8401656994554878,-0.02978040171317296,0.002250632519727195,0.9956257641879512,0.0885290913328576
32061,1681222352992009,1681222352990635,1681222352975065,1681222352992009,-166.37372948969835,-152.53099227249163,-0.9403250786971676,-0.0315935731760304,0.005661958987104402,0.9662437186503192,-0.25562250394517777
32118,1681222358741234,1681222358757776,1681222358770158,1681222358741234,-169.8973012536073,-156.08295587111752,-1.078608474492179,-0.0339355058024317,0.006967011853234628,0.8667463186338252,-0.49754463249690634
32186,1681222365600246,1681222365591687,1681222365589998,1681222365600246,-170.2789510616483,-161.0932420111425,-1.3330272093785072,0.022509435170059117,-0.0007354325774364207,-0.20595738926988544,0.9783017623782461
32248,1681222371853377,1681222371808952,1681222371852600,1681222371853377,-165.3063947053954,-160.74511644831253,-1.017643155028148,0.008118569912137974,-0.0028360080158280703,0.25481393495632404,0.9669518625211858
32310,1681222378106863,1681222378076221,1681222378123421,1681222378106863,-162.73549293015722,-156.4385014680984,-0.8579375826325731,-0.002734143489079326,0.0010997173925667795,0.666426535897634,0.7455648780170087
32367,1681222383856067,1681222383893378,1681222383871617,1681222383856067,-163.60397791544383,-151.50916229635183,-0.9059420034210576,-0.014383340807656908,0.0016695650427592087,0.8273388560199664,0.5615164729367716
32420,1681222389201807,1681222389193863,1681222389201459,1681222389201807,-165.39195801294437,-146.92910271024385,-0.8000230164999067,-0.013188729768979024,-0.003575840718559971,0.8241769665800046,0.5661674650924569
32474,1681222394648381,1681222394610999,1681222394677969,1681222394648381,-167.94905480734482,-142.5952134311659,-0.7995109384117648,-0.014428770687990061,-0.0008325125809553414,0.8831133819900399,0.4689369595685008
32528,1681222400094989,1681222400111489,1681222400071813,1681222400094989,-171.1381676241202,-138.74540863478467,-1.0133427087724232,-0.03568483514611681,0.011585098360328158,0.923823219823153,0.3809764251921082
